Istria,Sol,2.794,0.3483,0,32.927,357.52,263.95,183
Dejopeja,Sol,3.187,0.0654,0,62.483,104.59,210.73,184
Eunike,Sol,2.738,0.1274,0,160.464,43.00,223.58,185
Celuta,Sol,2.362,0.1499,0,49.99,98.60,315.42,186
Lamberta,Sol,2.729,0.2408,0,147.294,295.27,196.75,187
Menippe,Sol,2.761,0.1796,0,35.752,56.52,69.91,188
Phthia,Sol,2.451,0.0358,0,38.490,130.03,168.86,189
Ismene,Sol,3.991,0.1676,0,159,23.14,271.06,190
Kolga,Sol,2.895,0.0878,0,94.536,7.35,226.07,191
Nausikaa,Sol,2.402,0.2458,0,98.776,262.76,30.69,192
Ambrosia,Sol,2.6,0.2975,0,26.302,80.29,82.52,193
Prokne,Sol,2.616,0.2377,0,161.667,148.50,163.11,194
Eurykleia,Sol,2.876,0.0430,0,93.109,158.78,117.88,195
Philomela,Sol,3.115,0.0154,0,144.626,268.38,202.45,196
Arete,Sol,2.738,0.1636,0,31.729,95.92,245.88,197
Ampella,Sol,2.458,0.2277,0,54.323,281.65,89.22,198
Byblis,Sol,3.167,0.1819,0,76.129,76.50,180.06,199
Dynamene,Sol,2.738,0.1325,0,128.301,83.90,86.87,200
Penelope,Sol,2.68,0.1792,0,85.877,169.01,180.91,201
Chryseis,Sol,3.071,0.1041,0,86.15,19.02,359.94,202
Pompeja,Sol,2.738,0.0592,0,124.592,120.01,59.95,203
Kallisto,Sol,2.671,0.1737,0,48.566,322.11,55.42,204
Martha,Sol,2.776,0.0368,0,76.983,265.85,175.81,205
Hersilia,Sol,2.741,0.0392,0,113,60.34,302.77,206
Hedda,Sol,2.284,0.0297,0,57.880,246.44,192.62,207
Lacrimosa,Sol,2.895,0.0105,0,40.056,237.11,121.40,208
Dido,Sol,3.148,0.0556,0,179.008,303.32,249.74,209
Isabella,Sol,2.72,0.1242,0,86.65,232.83,14.65,210
Isolda,Sol,3.051,0.1571,0,141.125,272.16,173.00,211
Medea,Sol,3.116,0.1026,0,136.12,22.19,105.10,212
Lilaea,Sol,2.754,0.1444,0,82.096,270.92,162.39,213
Oenone,Sol,2.767,0.0339,0,35.210,157.84,317.42,215
Kleopatra,Sol,2.793,0.2514,0,122,282.10,179.89,216
Eudora,Sol,2.867,0.3107,0,65.392,35.37,155.21,217
Bianca,Sol,2.668,0.1169,0,60.62,263.29,62.52,218
Thusnelda,Sol,2.354,0.2233,0,37.674,64.00,142.63,219
Stephania,Sol,2.348,0.2577,0,31.738,317.05,78.70,220
Eos,Sol,3.01,0.1023,0,95.469,85.16,192.33,221
Lucia,Sol,3.141,0.1309,0,55.350,342.35,181.67,222
Rosa,Sol,3.09,0.1197,0,79.806,307.84,65.37,223
Oceana,Sol,2.645,0.0451,0,58.236,100.66,283.21,224
Henrietta,Sol,3.392,0.2631,0,95.934,115.28,103.81,225
Weringia,Sol,2.711,0.2042,0,31.494,96.38,153.90,226
Philosophia,Sol,3.165,0.1912,0,123.891,60.91,267.67,227
Adelinda,Sol,3.424,0.1377,0,105.912,31.37,309.30,229
Athamantis,Sol,2.382,0.0621,0,111.332,291.76,139.69,230
Vindobona,Sol,2.925,0.1523,0,73.545,46.33,269.25,231
Russia,Sol,2.553,0.1745,0,54.730,337.37,51.89,232
Asterope,Sol,2.66,0.0996,0,99.672,231.65,126.36,233
Barbara,Sol,2.386,0.2451,0,45.476,192.04,192.29,234
Carolina,Sol,2.882,0.0614,0,57.517,222.40,208.00,235
Honoria,Sol,2.799,0.1912,0,77.708,356.32,174.32,236
Coelestina,Sol,2.762,0.0710,0,41.08,321.10,200.56,237
Hypatia,Sol,2.905,0.0904,0,155.659,207.96,210.57,238
Adrastea,Sol,2.965,0.2360,0,37.609,259.76,209.90,239
Vanadis,Sol,2.664,0.2083,0,87.928,152.73,300.93,240
Germania,Sol,3.047,0.1038,0,168.90,288.28,80.58,241
Kriemhild,Sol,2.862,0.1219,0,40.802,38.73,279.12,242
Ida,Sol,2.862,0.0438,0,32,83.13,113.94,243
Vera,Sol,3.098,0.1972,0,75.949,119.88,331.68,245
Asporina,Sol,2.695,0.1090,0,50.891,258.71,96.19,246
Eukrate,Sol,2.741,0.2457,0,130.935,149.73,55.33,247
Lameia,Sol,2.471,0.0661,0,50.120,50.89,11.68,248
Ilse,Sol,2.377,0.2172,0,34.83,42.08,42.07,249
Bettina,Sol,3.145,0.1358,0,120.995,51.14,75.87,250
Sophia,Sol,3.099,0.0937,0,27.495,298.52,288.52,251
Clementina,Sol,3.162,0.0664,0,65.344,117.95,159.63,252
Mathilde,Sol,2.648,0.2635,0,52.8,267.13,157.82,253
Oppavia,Sol,2.747,0.0790,0,56.939,335.38,155.02,255
Walpurga,Sol,2.999,0.0653,0,66.634,10.53,47.51,256
Silesia,Sol,3.118,0.1119,0,72.66,24.03,31.65,257
Tyche,Sol,2.614,0.2049,0,64.78,263.12,155.67,258
Aletheia,Sol,3.131,0.1299,0,174.318,138.85,166.89,259
Huberta,Sol,3.447,0.1082,0,101.539,59.66,179.92,260
Prymno,Sol,2.331,0.0896,0,50.011,228.42,66.78,261
Libussa,Sol,2.8,0.1368,0,62.969,317.24,339.95,264
Aline,Sol,2.806,0.1541,0,109.494,111.21,151.78,266
Tirza,Sol,2.775,0.0992,0,55.998,33.53,197.11,267
Adorea,Sol,3.094,0.1368,0,144.585,305.94,68.44,268
Justitia,Sol,2.616,0.2129,0,50.728,325.22,119.73,269
Anahita,Sol,2.198,0.1503,0,51.400,104.05,80.52,270
Penthesilea,Sol,3.003,0.1044,0,65.901,263.36,57.55,271
Antonia,Sol,2.778,0.0287,0,26.870,8.89,68.88,272
Atropos,Sol,2.395,0.1599,0,29.768,299.54,121.18,273
Philagoria,Sol,3.043,0.1188,0,27.307,55.99,119.97,274
Sapientia,Sol,2.771,0.1635,0,103,9.00,39.46,275
Adelheid,Sol,3.12,0.0657,0,114.723,203.31,265.10,276
Elvira,Sol,2.885,0.0927,0,30.422,309.73,136.64,277
Paulina,Sol,2.759,0.1317,0,32.773,114.68,140.52,278
Thule,Sol,4.265,0.0437,0,126.59,300.08,26.66,279
Philia,Sol,2.942,0.1103,0,45.69,84.07,89.27,280
Clorinde,Sol,2.339,0.0812,0,39.03,107.38,296.87,282
Emma,Sol,3.05,0.1444,0,132.385,135.64,55.49,283
Amalia,Sol,2.359,0.2217,0,52.95,184.31,58.01,284
Regina,Sol,3.088,0.2045,0,47.156,141.11,14.42,285
Iclea,Sol,3.192,0.0243,0,94.30,38.39,209.61,286
Nephthys,Sol,2.353,0.0227,0,59.615,313.18,119.75,287
Glauke,Sol,2.759,0.2058,0,28.981,246.35,84.55,288
Nenetta,Sol,2.877,0.2016,0,37.586,146.83,190.55,289
Ludovica,Sol,2.53,0.0330,0,30.864,157.65,286.11,292
Brasilia,Sol,2.862,0.1051,0,57.486,155.20,87.08,293
Felicia,Sol,3.157,0.2332,0,51.865,205.50,186.19,294
Theresia,Sol,2.797,0.1675,0,28.340,328.05,148.21,295
Caecilia,Sol,3.166,0.1397,0,39.48,107.54,353.51,297
Geraldina,Sol,3.205,0.0579,0,67.373,297.91,324.10,300
Bavaria,Sol,2.725,0.0666,0,53.042,195.76,124.01,301
Clarissa,Sol,2.406,0.1100,0,38.53,21.64,55.03,302
Josephina,Sol,3.122,0.0565,0,124.923,351.31,67.04,303
Olga,Sol,2.404,0.2216,0,65.990,232.67,172.46,304
Gordonia,Sol,3.091,0.1961,0,47.739,46.55,260.70,305
Unitas,Sol,2.358,0.1507,0,47.200,273.31,168.05,306
Nike,Sol,2.905,0.1438,0,61.313,208.97,324.19,307
Polyxo,Sol,2.749,0.0395,0,128.578,146.00,112.42,308
Fraternitas,Sol,2.665,0.1137,0,41.075,282.63,311.08,309
Margarita,Sol,2.76,0.1164,0,33.708,206.93,325.09,310
Claudia,Sol,2.896,0.0053,0,26.300,268.20,82.92,311
Pierretta,Sol,2.781,0.1605,0,46.191,107.52,262.32,312
Chaldaea,Sol,2.375,0.1821,0,71.183,80.99,315.89,313
Rosalia,Sol,3.159,0.1714,0,60.689,106.66,191.64,314
Goberta,Sol,3.185,0.1282,0,56.067,300.24,316.99,316
Magdalena,Sol,3.193,0.0847,0,85,144.91,295.61,318
Leona,Sol,3.408,0.2160,0,49.943,273.14,227.79,319
Florentina,Sol,2.884,0.0472,0,27.974,165.22,35.33,321
Phaeo,Sol,2.782,0.2448,0,69.855,48.21,114.69,322
Brucia,Sol,2.382,0.2994,0,27.714,175.03,291.54,323
Bamberga,Sol,2.681,0.3414,0,220.691,314.55,44.21,324
Heidelberga,Sol,3.215,0.1512,0,75.72,347.27,70.60,325
Tamara,Sol,2.318,0.1899,0,93.00,225.02,238.52,326
Columbia,Sol,2.776,0.0610,0,30.291,277.72,307.88,327
Gudrun,Sol,3.107,0.1069,0,145.680,321.43,107.18,328
Svea,Sol,2.477,0.0243,0,81.057,68.05,56.13,329
Etheridgea,Sol,3.026,0.0961,0,74.92,102.41,333.78,331
Siri,Sol,2.773,0.0883,0,40.37,251.35,297.91,332
Badenia,Sol,3.133,0.1599,0,72.199,126.57,22.96,333
Chicago,Sol,3.889,0.0242,0,198.770,4.30,151.16,334
Roberta,Sol,2.475,0.1727,0,97.109,141.82,139.83,335
Lacadiera,Sol,2.252,0.0956,0,63.356,187.74,31.01,336
Devosa,Sol,2.383,0.1362,0,64.549,344.57,99.43,337
Budrosa,Sol,2.913,0.0188,0,50.506,340.93,108.53,338
Dorothea,Sol,3.01,0.0986,0,44.329,288.34,164.68,339
Eduarda,Sol,2.747,0.1167,0,28.025,95.11,43.13,340
Endymion,Sol,2.568,0.1299,0,64.266,94.30,225.00,342
Desiderata,Sol,2.597,0.3140,0,124.181,52.01,237.60,344
Tercidina,Sol,2.325,0.0618,0,90.243,123.68,231.15,345
Hermentaria,Sol,2.795,0.1027,0,86.447,250.51,291.91,346
Pariana,Sol,2.612,0.1657,0,48.615,115.25,86.26,347
May,Sol,2.97,0.0711,0,82.82,46.87,13.59,348
Dembowska,Sol,2.926,0.0905,0,139.77,342.96,344.48,349
Ornamenta,Sol,3.108,0.1599,0,128.729,177.15,337.79,350
Yrsa,Sol,2.765,0.1558,0,39.720,347.99,31.81,351
Gisela,Sol,2.195,0.1498,0,26.744,320.98,144.40,352
Eleonora,Sol,2.803,0.1121,0,148.970,183.83,6.39,354
Liguria,Sol,2.756,0.2409,0,145.503,98.73,79.38,356
Ninina,Sol,3.152,0.0772,0,124.107,135.43,255.54,357
Apollonia,Sol,2.875,0.1531,0,90.116,224.10,252.78,358
Georgia,Sol,2.728,0.1570,0,43.89,42.15,337.85,359
Carlova,Sol,3.003,0.1734,0,129.125,6.91,289.86,360
Bononia,Sol,3.965,0.2108,0,154.334,219.72,68.34,361
Havnia,Sol,2.579,0.0443,0,98,156.67,31.45,362
Padua,Sol,2.746,0.0719,0,97,265.82,296.32,363
Isara,Sol,2.221,0.1487,0,25.901,78.37,313.13,364
Corduba,Sol,2.804,0.1571,0,86.773,294.95,215.71,365
Vincentina,Sol,3.144,0.0566,0,86.368,275.69,333.58,366
Haidea,Sol,3.073,0.2013,0,69.277,275.36,95.42,368
Aeria,Sol,2.649,0.0970,0,73.767,210.10,269.79,369
Modestia,Sol,2.324,0.0909,0,38.093,46.04,68.22,370
Bohemia,Sol,2.727,0.0635,0,52.976,222.47,342.16,371
Palma,Sol,3.163,0.2546,0,173.642,268.38,115.23,372
Melusina,Sol,3.122,0.1380,0,98.695,123.96,348.91,373
Burgundia,Sol,2.779,0.0790,0,44.67,359.99,25.77,374
Ursula,Sol,3.125,0.1036,0,216,115.26,341.44,375
Geometria,Sol,2.288,0.1727,0,35.465,112.53,316.76,376
Campania,Sol,2.69,0.0754,0,90.346,0.02,196.08,377
Holmia,Sol,2.776,0.1308,0,27.831,278.77,157.26,378
Huenna,Sol,3.143,0.1799,0,84.787,119.24,180.72,379
Fiducia,Sol,2.679,0.1128,0,67.508,200.90,240.01,380
Myrrha,Sol,3.223,0.0899,0,127.639,330.07,144.02,381
Dodona,Sol,3.121,0.1709,0,65.209,3.36,270.39,382
Janina,Sol,3.14,0.1681,0,43.482,68.38,324.56,383
Burdigala,Sol,2.655,0.1464,0,34.435,270.29,34.64,384
Ilmatar,Sol,2.848,0.1256,0,85.837,214.95,189.06,385
Siegena,Sol,2.899,0.1690,0,165.01,105.03,220.78,386
Aquitania,Sol,2.74,0.2349,0,100.51,318.15,157.45,387
Charybdis,Sol,3.007,0.0663,0,125.754,31.93,330.44,388
Industria,Sol,2.608,0.0665,0,74.378,96.86,265.07,389
Alma,Sol,2.653,0.1311,0,25.688,231.91,191.56,390
Wilhelmina,Sol,2.884,0.1391,0,60.750,5.30,173.45,392
Lampetia,Sol,2.781,0.3302,0,116.191,238.62,90.82,393
Arduina,Sol,2.762,0.2275,0,29.970,299.82,271.31,394
Delia,Sol,2.785,0.0846,0,44.189,277.52,11.13,395
Aeolia,Sol,2.74,0.1601,0,39.242,156.63,21.42,396
Vienna,Sol,2.634,0.2482,0,49.032,303.26,140.07,397
Admete,Sol,2.738,0.2237,0,49.771,27.22,160.54,398
Persephone,Sol,3.05,0.0763,0,39.566,266.12,192.98,399
Ducrosa,Sol,3.128,0.1158,0,36.001,291.95,237.30,400
Ottilia,Sol,3.346,0.0317,0,87.803,128.63,300.89,401
Chloe,Sol,2.559,0.1123,0,55.421,25.20,17.34,402
Cyane,Sol,2.81,0.0981,0,53.574,49.80,254.52,403
Arsinoe,Sol,2.593,0.2003,0,94.970,153.02,120.66,404
Thia,Sol,2.584,0.2434,0,108.894,241.86,308.72,405
Erna,Sol,2.918,0.1783,0,46.266,125.08,37.65,406
Arachne,Sol,2.624,0.0705,0,95.07,258.24,82.42,407
Fama,Sol,3.166,0.1455,0,35.620,138.88,108.57,408
Aspasia,Sol,2.575,0.0719,0,171.012,17.36,353.57,409
Chloris,Sol,2.724,0.2414,0,118.929,204.53,172.82,410
Xanthe,Sol,2.935,0.1151,0,76.53,202.67,181.32,411
Elisabetha,Sol,2.762,0.0419,0,96.056,70.22,91.86,412
Edburga,Sol,2.585,0.3416,0,34.242,197.54,252.88,413
Liriope,Sol,3.507,0.0732,0,88.760,121.14,318.42,414
Palatia,Sol,2.793,0.3000,0,83.560,54.92,299.09,415
Vaticana,Sol,2.792,0.2176,0,85.47,330.38,198.29,416
Suevia,Sol,2.8,0.1356,0,54.874,325.70,348.57,417
Alemannia,Sol,2.594,0.1195,0,40.330,345.64,125.92,418
Aurelia,Sol,2.598,0.2514,0,148.701,48.45,44.65,419
Bertholda,Sol,3.414,0.0290,0,138.699,173.60,234.85,420
Diotima,Sol,3.069,0.0351,0,175.859,244.94,199.40,423
Gratia,Sol,2.774,0.1089,0,102.565,54.71,333.83,424
Cornelia,Sol,2.886,0.0589,0,67.925,107.01,121.97,425
Hippo,Sol,2.888,0.1058,0,137.562,289.83,221.81,426
Galene,Sol,2.971,0.1198,0,32.193,116.14,11.19,427
Lotis,Sol,2.607,0.1236,0,69.62,196.03,169.17,429
Hybris,Sol,2.85,0.2505,0,31.702,323.44,179.25,430
Nephele,Sol,3.14,0.1706,0,101.900,223.72,217.20,431
Pythia,Sol,2.369,0.1462,0,46.90,185.14,173.87,432
Ella,Sol,2.449,0.1551,0,34.792,60.11,333.25,435
Patricia,Sol,3.201,0.0694,0,58.609,166.35,41.05,436
Zeuxo,Sol,2.554,0.0682,0,58.871,207.46,210.38,438
Ohio,Sol,3.133,0.0663,0,70.421,27.94,244.49,439
Bathilde,Sol,2.807,0.0812,0,65.131,46.08,202.95,441
Eichsfeldia,Sol,2.345,0.0703,0,62.171,15.28,84.56,442
Photographica,Sol,2.215,0.0405,0,25.504,87.55,348.68,443
Gyptis,Sol,2.77,0.1743,0,159.331,80.00,154.56,444
Edna,Sol,3.198,0.1975,0,87.812,174.48,81.66,445
Aeternitas,Sol,2.788,0.1256,0,53.562,147.56,279.06,446
Valentine,Sol,2.984,0.0452,0,85.224,241.78,321.41,447
Natalie,Sol,3.135,0.1883,0,50.534,24.11,293.55,448
Hamburga,Sol,2.552,0.1728,0,85.59,254.28,48.54,449
Brigitta,Sol,3.019,0.0976,0,37.038,138.67,359.11,450
Patientia,Sol,3.067,0.0717,0,253.900,288.40,335.86,451
Mathesis,Sol,2.626,0.1114,0,81.743,200.67,177.46,454
Bruchsalia,Sol,2.655,0.2951,0,88.792,315.18,273.52,455
Abnoba,Sol,2.789,0.1789,0,37.713,64.47,7.17,456
Hercynia,Sol,2.994,0.2424,0,36.698,122.52,277.15,458
Signe,Sol,2.619,0.2112,0,25.784,194.64,19.49,459
Saskia,Sol,3.116,0.1449,0,43.603,318.62,308.56,461
Eriphyla,Sol,2.876,0.0887,0,34.274,346.93,250.07,462
Megaira,Sol,2.801,0.2050,0,77.056,19.80,257.86,464
Alekto,Sol,3.093,0.2054,0,73.34,10.09,284.11,465
Tisiphone,Sol,3.365,0.0936,0,95.495,155.70,253.47,466
Laura,Sol,2.945,0.1064,0,39.471,32.62,94.02,467
Lina,Sol,3.133,0.1963,0,60.238,24.93,332.24,468
Argentina,Sol,3.193,0.1583,0,133.718,138.29,211.60,469
Kilia,Sol,2.406,0.0947,0,27.750,127.04,47.81,470
Papagena,Sol,2.89,0.2287,0,148.128,86.07,315.63,471
Roma,Sol,2.544,0.0950,0,50.278,138.93,296.51,472
Prudentia,Sol,2.453,0.2109,0,40.972,9.64,156.13,474
Hedwig,Sol,2.65,0.0730,0,138.493,13.08,1.40,476
Tergeste,Sol,3.021,0.0806,0,80.738,250.00,242.21,478
Caprera,Sol,2.721,0.2189,0,60.088,281.24,269.49,479
Hansa,Sol,2.643,0.0462,0,56.22,185.05,213.25,480
Emita,Sol,2.739,0.1579,0,101.829,216.07,349.42,481
Petrina,Sol,3,0.0968,0,45.751,305.57,87.73,482
Seppina,Sol,3.426,0.0511,0,66.858,158.08,162.99,483
Pittsburghia,Sol,2.667,0.0579,0,30.060,79.04,189.55,484
Genua,Sol,2.748,0.1918,0,63.88,190.98,272.21,485
Venetia,Sol,2.67,0.0861,0,59.046,54.33,281.16,487
Kreusa,Sol,3.182,0.1570,0,168.117,184.03,74.26,488
Comacina,Sol,3.151,0.0479,0,139.39,277.69,9.22,489
Veritas,Sol,3.172,0.0897,0,118.803,21.14,193.25,490
Carina,Sol,3.195,0.0864,0,91.176,283.29,231.63,491
Gismonda,Sol,3.112,0.1791,0,53.418,266.15,296.82,492
Griseldis,Sol,3.115,0.1766,0,41.550,191.78,46.81,493
Virtus,Sol,2.984,0.0647,0,100.786,167.95,215.66,494
Eulalia,Sol,2.488,0.1289,0,37.287,146.99,207.86,495
Iva,Sol,2.849,0.3013,0,40.932,291.81,3.54,497
Tokio,Sol,2.651,0.2232,0,81.83,274.30,241.90,498
Venusia,Sol,4.011,0.2169,0,77.328,35.20,174.82,499
Selinur,Sol,2.614,0.1440,0,40.828,149.39,74.94,500
Urhixidur,Sol,3.164,0.1416,0,74.457,190.02,356.28,501
Evelyn,Sol,2.722,0.1758,0,81.68,177.44,41.66,503
Cora,Sol,2.723,0.2153,0,30.438,181.40,248.36,504
Cava,Sol,2.688,0.2430,0,115,308.02,336.88,505
Marion,Sol,3.039,0.1470,0,105.94,190.61,145.68,506
Laodica,Sol,3.153,0.1013,0,45.170,181.45,100.43,507
Princetonia,Sol,3.16,0.0077,0,117.241,3.93,206.85,508
Iolanda,Sol,3.061,0.0964,0,51.892,258.03,157.46,509
Mabella,Sol,2.611,0.1909,0,60.450,17.16,91.19,510
Davida,Sol,3.162,0.1884,0,270.327,149.38,337.16,511
Centesima,Sol,3.013,0.0847,0,48.805,164.15,225.78,513
Armida,Sol,3.046,0.0374,0,120.093,59.57,110.78,514
Athalia,Sol,3.122,0.1762,0,41.190,104.65,300.27,515
Amherstia,Sol,2.681,0.2734,0,65.144,114.93,258.14,516
Edith,Sol,3.155,0.1794,0,111.890,32.08,143.55,517
Sylvania,Sol,2.792,0.1831,0,40.078,166.25,302.76,519
Franziska,Sol,3.003,0.1105,0,25.261,234.99,21.11,520
Brixia,Sol,2.743,0.2783,0,107.227,23.05,316.03,521
Helga,Sol,3.628,0.0867,0,101.22,123.54,248.73,522
Ada,Sol,2.967,0.1790,0,31.89,56.77,189.93,523
Fidelio,Sol,2.637,0.1280,0,65.527,297.23,79.23,524
Jena,Sol,3.125,0.1320,0,44.840,171.91,357.69,526
Euryanthe,Sol,2.725,0.1509,0,52.627,322.64,204.14,527
Rezia,Sol,3.397,0.0219,0,91.966,79.40,350.85,528
Preziosa,Sol,3.021,0.0947,0,32.01,316.82,331.99,529
Turandot,Sol,3.187,0.2182,0,84.85,79.39,199.46,530
Herculina,Sol,2.771,0.1788,0,167.791,197.17,76.63,532
Sara,Sol,2.981,0.0445,0,30.819,316.81,32.39,533
Nassovia,Sol,2.883,0.0592,0,32.333,146.47,338.36,534
Montague,Sol,2.569,0.0253,0,79.299,279.77,68.53,535
Merapi,Sol,3.496,0.0874,0,147.066,243.65,295.73,536
Pauly,Sol,3.073,0.2291,0,40.732,302.02,187.59,537
Friederike,Sol,3.156,0.1708,0,70.640,266.65,227.56,538
Pamina,Sol,2.737,0.2140,0,68.356,291.67,97.42,539
Deborah,Sol,2.814,0.0497,0,60.147,3.33,359.43,541
Susanna,Sol,2.905,0.1422,0,42.117,234.56,216.84,542
Charlotte,Sol,3.064,0.1531,0,45.613,300.84,108.44,543
Jetta,Sol,2.591,0.1532,0,27.169,118.19,343.07,544
Messalina,Sol,3.201,0.1700,0,112.631,288.83,331.18,545
Herodias,Sol,2.597,0.1153,0,65.945,258.84,110.07,546
Praxedis,Sol,2.775,0.2353,0,52.462,141.85,196.52,547
Senta,Sol,2.588,0.2229,0,37.434,131.13,45.12,550
Ortrud,Sol,2.967,0.1185,0,81.113,329.65,70.47,551
Sigelinde,Sol,3.147,0.0900,0,88.697,149.61,346.41,552
Peraga,Sol,2.375,0.1519,0,95.87,33.90,127.69,554
Norma,Sol,3.181,0.1546,0,31.040,255.88,0.56,555
Phyllis,Sol,2.464,0.1043,0,36.279,90.15,177.85,556
Carmen,Sol,2.912,0.0395,0,54.811,254.21,311.77,558
Nanon,Sol,2.711,0.0651,0,79.82,10.36,128.97,559
Delila,Sol,2.755,0.1578,0,35.334,258.36,4.74,560
Ingwelde,Sol,3.169,0.1221,0,31.562,312.48,318.31,561
Salome,Sol,3.018,0.1022,0,32.651,329.92,263.61,562
Suleika,Sol,2.711,0.2364,0,53.29,185.78,336.80,563
Dudu,Sol,2.747,0.2769,0,52.010,179.99,214.92,564
Marbachia,Sol,2.442,0.1311,0,27.332,268.36,292.37,565
Stereoskopia,Sol,3.379,0.1202,0,167.381,133.61,299.75,566
Eleutheria,Sol,3.133,0.0896,0,93.41,56.10,133.67,567
Cheruskia,Sol,2.88,0.1686,0,71.224,207.59,173.93,568
Misa,Sol,2.658,0.1806,0,72.95,227.34,142.51,569
Kythera,Sol,3.42,0.1188,0,87.486,70.70,161.68,570
Rebekka,Sol,2.401,0.1564,0,28.903,82.85,192.11,572
Recha,Sol,3.014,0.1101,0,47.582,71.67,29.70,573
Emanuela,Sol,2.99,0.1919,0,74.378,208.94,27.23,576
Rhea,Sol,3.11,0.1548,0,38.234,105.47,329.85,577
Happelia,Sol,2.752,0.1921,0,69.29,272.38,261.46,578
Sidonia,Sol,3.014,0.0773,0,85.57,177.99,228.85,579
Selene,Sol,3.228,0.0872,0,48.204,20.59,338.65,580
Tauntonia,Sol,3.213,0.0343,0,61.481,10.44,25.26,581
Olympia,Sol,2.61,0.2219,0,44.347,195.17,310.24,582
Klotilde,Sol,3.171,0.1600,0,78.236,77.96,252.03,583
Semiramis,Sol,2.374,0.2340,0,54.01,345.27,85.29,584
Bilkis,Sol,2.432,0.1281,0,49.761,219.65,329.83,585
Thekla,Sol,3.04,0.0642,0,95.203,327.48,253.25,586
Achilles,Sol,5.209,0.1480,0,130.099,321.40,133.50,588
Croatia,Sol,3.136,0.0400,0,93.617,81.81,228.11,589
Tomyris,Sol,2.997,0.0804,0,30.577,187.28,338.67,590
Irmgard,Sol,2.684,0.2068,0,51.86,131.79,217.90,591
Bathseba,Sol,3.023,0.1338,0,43.787,106.90,257.50,592
Titania,Sol,2.698,0.2170,0,70.145,91.27,30.91,593
Polyxena,Sol,3.206,0.0638,0,90.647,337.44,280.00,595
Scheila,Sol,2.929,0.1626,0,159.726,335.51,175.50,596
Bandusia,Sol,2.671,0.1444,0,36.06,69.43,307.06,597
Octavia,Sol,2.76,0.2509,0,78.237,233.21,292.12,598
Luisa,Sol,2.772,0.2926,0,70.249,298.82,294.38,599
Musa,Sol,2.66,0.0554,0,25.115,243.62,113.04,600
Nerthus,Sol,3.133,0.1043,0,75.535,259.90,160.47,601
Marianna,Sol,3.082,0.2511,0,110.444,239.80,45.82,602
Tekmessa,Sol,3.154,0.1929,0,64.536,344.47,28.55,604
Juvisia,Sol,3.002,0.1365,0,69.86,111.95,15.22,605
Brangane,Sol,2.586,0.2210,0,35.758,248.17,58.39,606
Jenny,Sol,2.857,0.0748,0,67.520,123.52,292.18,607
Fulvia,Sol,3.086,0.0393,0,54.17,182.78,108.86,609
Valeria,Sol,2.979,0.1231,0,57.468,95.56,256.60,611
Veronika,Sol,3.154,0.2592,0,38.767,254.26,122.51,612
Ginevra,Sol,2.919,0.0561,0,81.344,6.37,65.68,613
Pia,Sol,2.693,0.1082,0,29.191,352.02,209.82,614
Roswitha,Sol,2.631,0.1107,0,48.626,119.72,247.01,615
Patroclus,Sol,5.211,0.1397,0,140.362,286.55,308.08,617
Elfriede,Sol,3.191,0.0695,0,131.292,126.38,229.72,618
Triberga,Sol,2.521,0.0757,0,29.051,321.97,178.02,619
Werdandi,Sol,3.125,0.1363,0,29.726,291.28,36.47,621
Chimaera,Sol,2.461,0.1111,0,44.09,336.34,124.64,623
Hektor,Sol,5.267,0.0226,0,225,254.22,181.56,624
Xenia,Sol,2.644,0.2282,0,28.287,72.37,200.44,625
Notburga,Sol,2.574,0.2418,0,73.236,34.86,43.42,626
Charis,Sol,2.9,0.0586,0,38.018,277.05,177.80,627
Christine,Sol,2.581,0.0437,0,48.239,82.62,205.12,628
Bernardina,Sol,3.13,0.1598,0,35.087,283.85,38.22,629
Philippina,Sol,2.791,0.0839,0,50.491,278.45,279.45,631
Zelima,Sol,3.019,0.0841,0,33.387,228.53,190.40,633
Ute,Sol,3.05,0.1813,0,74.017,106.72,220.79,634
Vundtia,Sol,3.143,0.0782,0,94.415,70.20,228.19,635
Erika,Sol,2.913,0.1694,0,73.147,218.15,298.70,636
Moira,Sol,2.734,0.1610,0,59.594,130.20,128.77,638
Latona,Sol,3.015,0.1076,0,78.509,269.88,70.86,639
Brambilla,Sol,3.159,0.0792,0,62.667,188.80,29.36,640
Clara,Sol,3.184,0.1277,0,33.36,290.47,120.87,642
Scheherezade,Sol,3.359,0.0567,0,64.997,123.71,229.51,643
Agrippina,Sol,3.215,0.1393,0,28.916,300.32,88.44,645
Pippa,Sol,3.194,0.2022,0,68.27,308.48,180.75,648
Antikleia,Sol,3.021,0.1014,0,31.895,268.81,354.09,651
Berenike,Sol,3.017,0.0426,0,49.793,167.34,60.68,653
Zelinda,Sol,2.298,0.2308,0,160.736,257.52,214.48,654
Briseis,Sol,2.989,0.0836,0,29.057,26.64,281.40,655
Beagle,Sol,3.148,0.1331,0,62.604,88.38,330.49,656
Gunlod,Sol,2.611,0.1134,0,39.401,314.71,244.75,657
Nestor,Sol,5.166,0.1172,0,112.320,64.97,343.85,659
Crescentia,Sol,2.534,0.1074,0,42.302,314.44,105.93,660
Cloelia,Sol,3.013,0.0378,0,40.081,262.16,183.97,661
Gerlinde,Sol,3.074,0.1452,0,107.795,141.28,312.33,663
